time,enemyPos.X,enemyPos.Y
1718022771122,-30.49752,2.753302
1718022771318,-30.49943,0.7533016
1718022771514,-30.49945,-1.246698
1718022771716,-30.49856,-3.246698
1718022771914,-30.49924,-5.246698
1718022772118,-30.49752,-7.246696
1718022772317,-30.49853,-9.246695
1718022772515,-30.49924,-11.24669
1718022772716,-29.71195,-12.50331
1718022772919,-27.71194,-12.49955
1718022773116,-25.71194,-12.49945
1718022773318,-23.71193,-12.49945
1718022773519,-21.77111,-12.49653
1718022773720,-19.75482,-12.49987
1718022773920,-17.75481,-12.49945
1718022774119,-15.7548,-12.49945
1718022774321,-13.75481,-12.49945
1718022774519,-11.75481,-12.49945
1718022774720,-9.75481,-12.49945
1718022774916,-7.754812,-12.49753
1718022775115,-5.754814,-12.49942
1718022775316,-3.754816,-12.49945
1718022775519,-1.754814,-12.49945
1718022775716,0.2451859,-12.49945
1718022775915,2.245186,-12.49945
1718022776119,4.245186,-12.49945
1718022776311,6.245182,-12.49945
1718022776520,8.245182,-12.49945
1718022776715,10.24518,-12.49945
1718022776919,12.24518,-12.49945
1718022777115,14.24518,-12.49945
1718022777320,16.24518,-12.49945
1718022777513,18.24519,-12.50184
1718022777721,20.24519,-12.49947
1718022777918,22.2452,-12.49945
