time,enemyPos.X,enemyPos.Y
1718022771117,2.746147,-15.49944
1718022771314,0.7461472,-15.49944
1718022771510,-1.253853,-15.49944
1718022771713,-3.253853,-15.49944
1718022771912,-5.253853,-15.49944
1718022772115,-7.253851,-15.49944
1718022772315,-9.253849,-15.49944
1718022772512,-11.25385,-15.49944
1718022772713,-13.25385,-15.49944
1718022772915,-15.25384,-15.49944
1718022773113,-17.25385,-15.49944
1718022773316,-19.25385,-15.49944
1718022773515,-21.25386,-15.49944
1718022773718,-23.25387,-15.49753
1718022773916,-25.25388,-15.49942
1718022774113,-27.25388,-15.49944
1718022774315,-29.25389,-15.49944
1718022774516,-30.50498,-14.7109
1718022774717,-30.49871,-12.7109
1718022774912,-28.75726,-12.50647
1718022775112,-26.75726,-12.4995
1718022775312,-24.75725,-12.49945
1718022775517,-22.75724,-12.50056
1718022775713,-20.75723,-12.4997
1718022775911,-18.75723,-12.49945
1718022776116,-16.75722,-12.49945
1718022776309,-14.75722,-12.49945
1718022776517,-12.75722,-12.49945
1718022776712,-10.75722,-12.49945
1718022776916,-8.757225,-12.49856
1718022777112,-6.757225,-12.49924
1718022777317,-4.757229,-12.49944
1718022777510,-2.757228,-12.49945
1718022777719,-0.7572279,-12.49945
1718022777915,1.242772,-12.49945
