time,enemyPos.X,enemyPos.Y
1718022771122,-4.499136,1.711761
1718022771317,-4.499443,-0.288239
1718022771512,-4.499446,-2.288239
1718022771716,-5.291045,-3.51242
1718022771914,-7.24978,-3.504799
1718022772117,-9.249778,-3.499503
1718022772317,-11.24978,-3.499442
1718022772515,-13.24977,-3.499441
1718022772715,-15.24977,-3.501836
1718022772919,-17.24978,-3.499469
1718022773116,-19.24978,-3.499441
1718022773318,-21.24979,-3.499441
1718022773518,-23.2498,-3.499441
1718022773720,-25.24981,-3.499441
1718022773920,-27.24981,-3.499441
1718022774118,-29.24982,-3.499441
1718022774320,-30.50426,-2.713426
1718022774518,-30.49956,-0.7134256
1718022774720,-30.49944,1.286574
1718022774915,-30.49855,3.286575
1718022775115,-30.49975,5.224922
1718022775316,-29.71549,6.501134
1718022775519,-27.71549,6.500561
1718022775716,-25.71548,6.500554
1718022775914,-23.71547,6.500554
1718022776118,-21.71546,6.500554
1718022776311,-19.71546,6.500554
1718022776520,-17.71545,6.500554
1718022776714,-15.71544,6.500554
1718022776919,-13.71544,6.500554
1718022777115,-11.71545,6.500554
1718022777319,-9.715448,6.499441
1718022777512,-7.71545,6.500297
1718022777721,-5.715452,6.500551
1718022777917,-3.715454,6.500554
