time,enemyPos.X,enemyPos.Y
1718022771118,-4.746179,-12.49944
1718022771315,-2.746179,-12.49945
1718022771511,-0.7461786,-12.49945
1718022771714,1.253821,-12.49945
1718022771912,3.253822,-12.49945
1718022772115,5.25382,-12.49945
1718022772316,7.253819,-12.49945
1718022772512,9.253819,-12.49945
1718022772713,11.25381,-12.49945
1718022772916,13.25381,-12.49945
1718022773113,15.25381,-12.49945
1718022773317,17.25382,-12.50056
1718022773517,19.25382,-12.4997
1718022773718,21.25383,-12.49945
1718022773916,23.25384,-12.49945
1718022774114,25.25385,-12.49945
1718022774316,27.25385,-12.49945
1718022774517,29.25386,-12.49945
1718022774717,30.5052,-11.71282
1718022774914,30.49949,-9.712827
1718022775114,30.49706,-7.756793
1718022775313,30.49804,-5.756794
1718022775518,30.49941,-3.756796
1718022775714,28.71333,-3.499163
1718022775913,26.71333,-3.499437
1718022776116,24.71332,-3.499441
1718022776310,22.71331,-3.499441
1718022776518,20.7133,-3.499441
1718022776713,18.71329,-3.499441
1718022776916,16.71329,-3.499441
1718022777112,14.71329,-3.499441
1718022777318,12.71329,-3.499441
1718022777511,10.71329,-3.500553
1718022777719,8.713295,-3.499698
1718022777915,6.713295,-3.499444
