Date,time_from_start,character_Input,character_position.x,character_position.y,character_get,status_power,status_lighter,status_faster,Live,score
1718022770893,17.96444,Right,-1.797534E-05,3.494998,,False,False,False,3,0
1718022771116,18.18764,,1.735728,3.500192,,False,False,False,3,0
1718022771314,18.38578,,3.340448,3.501852,,False,False,False,3,0
1718022771376,18.4465,Left,3.820448,3.500894,,False,False,False,3,0
1718022771510,18.58176,,2.707336,3.501066,,False,False,False,3,0
1718022771603,18.67525,Right,2.067336,3.500645,,False,False,False,3,0
1718022771712,18.78344,,3.027336,3.500559,,False,False,False,3,0
1718022771911,18.98306,,4.628334,3.497316,,False,False,False,3,0
1718022771957,19.02,,4.948333,3.496477,Pallet,False,False,False,3,0
1718022772069,19.14,,5.870217,3.500345,Pallet,False,False,False,3,10
1718022772114,19.18606,,6.202605,3.497334,,False,False,False,3,20
1718022772212,19.28,,7.002604,3.500207,Pallet,False,False,False,3,20
1718022772315,19.38599,,7.8033,3.500467,,False,False,False,3,30
1718022772332,19.4,,7.9633,3.500498,Pallet,False,False,False,3,30
1718022772454,19.52,,8.902564,3.500591,Pallet,False,False,False,3,40
1718022772511,19.58278,,9.26007,3.51267,,False,False,False,3,50
1718022772593,19.66,,9.900069,3.501468,Pallet,False,False,False,3,50
1718022772712,19.78367,,10.82011,3.500083,,False,False,False,3,60
1718022772732,19.8,,10.98011,3.500252,Pallet,False,False,False,3,60
1718022772852,19.92,,11.93359,3.500576,Pallet,False,False,False,3,70
1718022772915,19.9861,,12.36562,3.502969,,False,False,False,3,80
1718022772994,20.06,,13.00562,3.500958,Pallet,False,False,False,3,80
1718022773110,20.18,,13.97136,3.500481,Pallet,False,False,False,3,90
1718022773111,20.18265,,13.97136,3.500481,,False,False,False,3,100
1718022773316,20.38747,,14.72845,3.500568,,False,False,False,3,100
1718022773515,20.58588,,14.72845,3.500568,,False,False,False,3,100
1718022773717,20.78909,,14.72845,3.500568,,False,False,False,3,100
1718022773915,20.987,,14.72845,3.500568,,False,False,False,3,100
1718022774112,21.18332,,14.72845,3.500568,,False,False,False,3,100
1718022774315,21.38684,,14.72845,3.500568,,False,False,False,3,100
1718022774515,21.58649,,14.72845,3.500568,,False,False,False,3,100
1718022774716,21.78723,,14.72845,3.500568,,False,False,False,3,100
1718022774912,21.98408,,14.72845,3.500568,,False,False,False,2,100
1718022775112,22.18288,,14.72845,3.500568,,False,False,False,2,100
1718022775312,22.3834,,14.72845,3.500568,,False,False,False,2,100
1718022775516,22.58834,,14.72845,3.500568,,False,False,False,2,100
1718022775712,22.78405,,14.72845,3.500568,,False,False,False,2,100
1718022775911,22.98301,,14.72845,3.500568,,False,False,False,2,100
1718022776115,23.18673,,14.72845,3.500568,,False,False,False,2,100
1718022776309,23.38039,,0,0.64,,False,False,False,2,100
1718022776517,23.58876,,0,2.24,,False,False,False,2,100
1718022776712,23.7831,,-2.031373E-06,3.499188,,False,False,False,2,100
1718022776915,23.98654,,-1.15927E-05,3.495041,,False,False,False,2,100
1718022777111,24.18254,,-4.153902E-05,3.494992,,False,False,False,2,100
1718022777317,24.38796,,-0.0005042697,3.49499,,False,False,False,2,100
1718022777510,24.58092,,-0.007747773,3.49499,,False,False,False,2,100
1718022777718,24.78962,,-0.07744341,3.49499,,False,False,False,2,100
1718022777913,24.98574,,-0.07745294,3.49499,,False,False,False,2,100
