Date,time_from_start,character_Input,character_position.x,character_position.y,character_get,status_power,status_lighter,status_faster,Live,score
1718464402234,29.91453,Left,-1.460495E-05,3.495005,,False,False,False,3,0
1718464402491,30.17211,,-2.055797,3.500411,,False,False,False,3,0
1718464402685,30.36621,,-3.660479,3.501091,,False,False,False,3,0
1718464402846,30.52,,-4.938293,3.495983,Pallet,False,False,False,3,0
1718464402885,30.56595,,-5.20759,3.504611,,False,False,False,3,10
1718464402926,30.6,,-5.527589,3.502218,Light,False,True,False,3,10
1718464402929,30.6,,-5.527589,3.502218,Pallet,False,True,False,3,10
1718464403084,30.76464,,-6.814708,3.500398,,False,True,False,3,60
1718464403100,30.78,,-6.974708,3.500457,Pallet,False,True,False,3,60
1718464403219,30.9,,-7.924385,3.500588,Pallet,False,True,False,3,70
1718464403288,30.96969,,-8.342431,3.498993,,False,True,False,3,80
1718464403364,31.04,,-8.98243,3.500297,Pallet,False,True,False,3,80
1718464403479,31.16,,-9.940792,3.503916,Pallet,False,True,False,3,90
1718464403482,31.16175,,-9.940792,3.503916,,False,True,False,3,100
1718464403622,31.3,,-11.00212,3.500768,Pallet,False,True,False,3,100
1718464403679,31.36082,,-11.48414,3.500467,,False,True,False,3,110
1718464403741,31.42,,-11.96414,3.500536,Pallet,False,True,False,3,110
1718464403867,31.54,,-12.90427,3.500596,Pallet,False,True,False,3,120
1718464403883,31.5642,,-12.97029,3.500643,,False,True,False,3,130
1718464404006,31.68,,-13.90533,3.501663,Pallet,False,True,False,3,130
1718464404085,31.76604,,-14.51076,3.499193,,False,True,False,3,140
1718464404103,31.78343,Right,-14.67076,3.499685,,False,True,False,3,140
1718464404283,31.96434,,-13.24572,3.500745,,False,True,False,3,140
1718464404483,32.16492,,-11.75427,3.501273,,False,True,False,3,140
1718464404683,32.36326,,-10.14011,3.499907,,False,True,False,3,140
1718464410980,32.56274,,-8.542474,3.50172,,False,True,False,3,140
1718464411179,32.76234,,-6.986937,3.500915,,False,True,False,3,140
1718464411202,32.78492,Left,-6.815814,3.498421,,False,True,False,3,140
1718464411381,32.96361,,-8.187556,3.498244,,False,True,False,3,140
1718464411579,33.16171,,-9.786725,3.503568,,False,True,False,3,140
1718464411783,33.36576,,-11.34805,3.499278,,False,True,False,3,140
1718464411982,33.56461,,-12.94569,3.50057,,False,True,False,3,140
1718464412183,33.76625,,-14.51788,3.499144,,False,True,False,3,140
1718464412241,33.82,,-14.99788,3.500189,Pallet,False,True,False,3,140
1718464412358,33.94,,-15.9578,3.500545,Pallet,False,True,False,3,150
1718464412382,33.96496,,-16.09107,3.500927,,False,True,False,3,160
1718464412479,34.06,,-16.89107,3.500599,Pallet,False,True,False,3,160
1718464412585,34.16822,,-17.69628,3.501555,,False,True,False,3,170
1718464412619,34.2,,-18.01628,3.500968,Pallet,False,True,False,3,170
1718464412740,34.32,,-18.97818,3.50027,Pallet,False,True,False,3,180
1718464412783,34.36636,,-19.29039,3.500702,,False,True,False,3,190
1718464412866,34.44,,-19.93039,3.500584,Pallet,False,True,False,3,190
1718464412984,34.56745,,-20.83808,3.501005,,False,True,False,3,200
1718464412997,34.58,,-20.99808,3.500845,Pallet,False,True,False,3,200
1718464413120,34.7,,-21.95801,3.500574,Pallet,False,True,False,3,210
1718464413180,34.76339,,-22.41152,3.500709,,False,True,False,3,220
1718464413244,34.82,,-22.89152,3.500599,Pallet,False,True,False,3,220
1718464413380,34.96,,-24.01657,3.500973,Pallet,False,True,False,3,230
1718464413381,34.96395,,-24.01657,3.500973,,False,True,False,3,240
1718464413498,35.08,,-24.97848,3.500263,Pallet,False,True,False,3,240
1718464413579,35.16188,,-25.61089,3.500616,,False,True,False,3,250
1718464413619,35.2,,-25.93089,3.500583,Pallet,False,True,False,3,250
1718464413763,35.34,,-26.99932,3.500861,Pallet,False,True,False,3,260
1718464413785,35.36789,,-27.15931,3.500687,,False,True,False,3,270
1718464413885,35.46,,-27.95931,3.500573,Pallet,False,True,False,3,270
1718464413982,35.56396,,-28.73428,3.50062,,False,True,False,3,280
1718464413997,35.58,,-28.89428,3.500598,Pallet,False,True,False,3,280
1718464414138,35.72,,-30.01823,3.501001,Pallet,False,True,False,3,290
1718464414180,35.76351,,-30.33827,3.499862,,False,True,False,3,300
1718464414380,35.96373,,-30.49543,3.499854,,False,True,False,3,300
1718464414585,36.16735,,-30.49504,3.499844,,False,True,False,3,300
1718464414781,36.36382,,-30.495,3.499835,,False,True,False,3,300
1718464414981,36.5647,,-30.495,3.499825,,False,True,False,3,300
1718464415179,36.76191,,-30.495,3.499815,,False,True,False,3,300
1718464415251,36.8343,Up,-30.495,3.499813,,False,True,False,3,300
1718464415300,36.88,,-30.49499,3.979813,Pallet,False,True,False,3,300
1718464415380,36.96255,,-30.50045,4.611341,,False,True,False,3,310
1718464415424,37,,-30.50051,4.93134,Pallet,False,True,False,3,310
1718464415559,37.14,,-30.49916,5.994185,Pallet,False,True,False,3,320
1718464415583,37.16626,,-30.4985,6.153999,,False,True,False,3,330
1718464415680,37.26,,-30.49614,6.953999,Pallet,False,True,False,3,330
1718464415789,37.37263,,-30.49896,7.715251,,False,True,False,3,340
1718464415805,37.38,,-30.49913,7.875251,Pallet,False,True,False,3,340
1718464415866,37.44898,Down,-30.50186,8.36314,,False,True,False,3,350
1718464415979,37.56134,,-30.49908,7.430984,,False,True,False,3,350
1718464416179,37.76266,,-30.50382,5.83817,,False,True,False,3,350
1718464416386,37.96838,,-30.49939,4.26045,,False,True,False,3,350
1718464416545,38.12,,-30.52416,2.991496,Pallet,False,True,False,3,350
1718464416579,38.16183,,-30.50226,2.671352,,False,True,False,3,360
1718464416660,38.24,,-30.49992,2.031352,Pallet,False,True,False,3,360
1718464416784,38.36,,-30.49941,1.08683,Pallet,False,True,False,3,370
1718464416785,38.36716,,-30.49941,1.08683,,False,True,False,3,380
1718464416921,38.5,,-30.49943,0.06429306,Pallet,False,True,False,3,380
1718464416984,38.56672,,-30.50189,-0.3979735,,False,True,False,3,390
1718464417050,38.62,,-30.50009,-0.8779734,Pallet,False,False,False,3,390
1718464417177,38.76,,-30.49997,-2.013163,Pallet,False,False,False,3,400
1718464417178,38.76067,,-30.49997,-2.013163,,False,False,False,3,410
1718464417243,38.82,,-30.50045,-2.495707,Power,True,False,False,3,410
1718464417243,38.82,,-30.50045,-2.495707,Pallet,True,False,False,3,410
1718464417378,38.96024,,-30.49596,-3.612419,,True,False,False,3,460
1718464417416,39,,-30.49561,-3.932419,Pallet,True,False,False,3,460
1718464417557,39.14,,-30.49923,-4.980845,Pallet,True,False,False,3,470
1718464417582,39.16492,,-30.49921,-5.134776,,True,False,False,3,480
1718464417681,39.26,,-30.49942,-5.934775,Pallet,True,False,False,3,480
1718464417782,39.36462,,-30.47174,-6.71855,,True,False,False,3,490
1718464417803,39.38,,-30.47174,-6.87855,Pallet,True,False,False,3,490
1718464417937,39.52,,-30.49984,-7.986589,Pallet,True,False,False,3,500
1718464417979,39.56285,,-30.49936,-8.303532,,True,False,False,3,510
1718464418061,39.64,,-30.49943,-8.943531,Pallet,True,False,False,3,510
1718464418184,39.76,,-30.49516,-9.887087,Pallet,True,False,False,3,520
1718464418185,39.76727,,-30.49516,-9.887087,,True,False,False,3,530
1718464418318,39.9,,-30.49935,-10.94612,Pallet,True,False,False,3,530
1718464418379,39.96215,,-30.49815,-11.38515,,True,False,False,3,540
1718464418445,40.02,,-30.49911,-11.86515,Pallet,True,False,False,3,540
1718464418580,40.16,,-30.49712,-12.9985,Pallet,True,False,False,3,550
1718464418581,40.1638,,-30.49712,-12.9985,,True,False,False,3,560
1718464418699,40.28,,-30.4992,-13.95845,Pallet,True,False,False,3,560
1718464418784,40.36759,,-30.49934,-14.57246,,True,False,False,3,570
1718464418824,40.4,,-30.4994,-14.89246,Pallet,True,False,False,3,570
1718464418982,40.56535,,-30.48269,-15.50066,,True,False,False,3,580
1718464419182,40.76488,,-30.48269,-15.4956,,True,False,False,3,580
1718464419381,40.96456,,-30.48269,-15.49506,,True,False,False,3,580
