Date,time_from_start,character_Input,character_position.x,character_position.y,character_get,status_power,status_lighter,status_faster,Live,score
1718449776988,9.124302,,-0.0001743892,3.494991,,False,False,False,3,0
1718449777190,9.327399,,-0.002586691,3.49499,,False,False,False,3,0
1718449777389,9.525153,,-0.03889672,3.49499,,False,False,False,3,0
1718449777437,9.573006,Right,-0.06291012,3.49499,,False,False,False,3,0
1718449777587,9.724262,,1.205265,3.506514,,False,False,False,3,0
1718449777788,9.924621,,2.805281,3.500571,,False,False,False,3,0
1718449777984,10.12072,,4.353353,3.488917,,False,False,False,3,0
1718449778069,10.2,,4.993352,3.488917,Pallet,False,False,False,3,0
1718449778191,10.32,,5.953216,3.500378,Pallet,False,False,False,3,10
1718449778192,10.32869,,5.953216,3.500378,,False,False,False,3,20
1718449778308,10.44,,6.881109,3.500593,Pallet,False,False,False,3,20
1718449778385,10.52165,,7.529021,3.501379,,False,False,False,3,30
1718449778443,10.58,,8.009021,3.500769,Pallet,False,False,False,3,30
1718449778566,10.7,,8.971499,3.500422,Pallet,False,False,False,3,40
1718449778589,10.72594,,9.118558,3.500847,,False,False,False,3,50
1718449778600,10.73693,Left,9.118558,3.500847,,False,False,False,3,50
1718449778784,10.92029,,7.515549,3.500547,,False,False,False,3,50
1718449778987,11.12481,,6.028333,3.500648,,False,False,False,3,50
1718449779188,11.3241,,4.486227,3.488886,,False,False,False,3,50
1718449779385,11.52123,,2.91794,3.500926,,False,False,False,3,50
1718449779588,11.72565,,1.310204,3.501315,,False,False,False,3,50
1718449779788,11.92471,,-0.2915294,3.487103,,False,False,False,3,50
1718449779985,12.12142,,-1.887539,3.501088,,False,False,False,3,50
1718449780185,12.32253,,-3.487557,3.500522,,False,False,False,3,50
1718449780364,12.5,,-4.921752,3.495738,Pallet,False,False,False,3,50
1718449780385,12.5227,,-5.05126,3.503071,,False,False,False,3,60
1718449780503,12.64,,-6.015357,3.500877,Pallet,False,False,False,3,60
1718449780588,12.72465,,-6.662793,3.499864,,False,False,False,3,70
1718449780630,12.76,,-6.982792,3.500275,Pallet,False,False,False,3,70
1718449780748,12.88,,-7.937853,3.500579,Pallet,False,False,False,3,80
1718449780784,12.92037,,-8.213994,3.505955,,False,False,False,3,90
1718449780887,13.02,,-9.013993,3.500931,Pallet,False,False,False,3,90
1718449780987,13.12312,,-9.825625,3.502276,,False,False,False,3,100
1718449781003,13.14,,-9.985625,3.502824,Pallet,False,False,False,3,100
1718449781124,13.26,,-10.94121,3.50085,Pallet,False,False,False,3,110
1718449781192,13.32893,,-11.37891,3.50326,,False,False,False,3,120
1718449781265,13.4,,-12.01891,3.501013,Pallet,False,False,False,3,120
