time,enemyPos.X,enemyPos.Y
1718464804146,27.29378,3.501477
1718464804352,28.05856,3.500629
1718464804548,28.86684,3.500608
1718464804750,29.66304,3.500801
1718464804946,29.04587,3.496025
1718464805146,28.26562,3.500561
1718464805348,27.46558,3.500802
1718464805552,26.6917,3.501825
1718464805747,25.9032,3.499829
1718464805947,25.09501,3.500624
1718464806151,24.39576,3.500342
1718464806346,23.61725,3.49983
1718464806545,22.82039,3.506022
1718464806752,22.04241,3.499705
1718464806949,21.25719,3.500521
1718464807148,20.57544,3.50034
1718464807345,19.86242,3.498409
1718464807553,19.06243,3.500534
1718464807748,18.26183,3.500429
1718464807947,17.49679,3.499782
1718464808151,16.81227,3.499585
1718464808347,16.05703,3.500495
1718464808552,15.31555,3.500412
1718464808747,14.96698,3.500565
1718464808952,14.51573,3.500456
1718464809148,14.11574,3.500557
1718464809351,13.73332,3.501139
1718464809549,13.33332,3.500564
1718464809751,13.03993,3.500473
1718464809951,12.6567,3.500343
1718464810149,12.2567,3.500555
1718464810350,12.02565,3.500508
1718464810545,11.6088,3.50026
1718464810747,11.2088,3.500555
1718464810950,10.88082,3.497691
1718464811150,10.48082,3.500524
1718464811351,10.08082,3.500558
1718464811550,9.714205,3.500155
1718464811748,9.314205,3.500553
1718464811950,8.961301,3.500561
1718464812148,8.537859,3.500456
1718464812346,8.137859,3.500557
1718464812547,7.783716,3.499838
1718464812748,7.383717,3.500549
1718464812949,7.008499,3.500566
1718464813146,6.587584,3.50068
1718464813350,6.187584,3.50056
1718464813546,5.800386,3.501604
1718464813747,5.400387,3.500569
1718464813952,5.480387,3.500557
1718464814152,5.880386,3.500555
1718464814347,6.240635,3.501262
1718464814546,6.640635,3.500564
1718464814747,6.984303,3.500536
1718464814947,7.409086,3.500645
1718464815152,7.809086,3.500556
1718464815351,8.195806,3.499315
1718464815551,8.595805,3.500541
1718464815747,8.952693,3.500465
1718464815954,9.346628,3.500796
1718464816148,9.746628,3.500557
1718464816352,10.00015,3.500552
1718464816547,10.42743,3.500382
1718464816752,10.82743,3.500552
1718464816951,11.1271,3.498213
1718464817148,11.5271,3.500529
1718464817345,11.9271,3.500553
1718464817549,12.31504,3.500269
1718464817747,12.71504,3.500552
1718464817950,13.17605,3.505717
1718464818151,13.97605,3.500592
1718464818349,14.78895,3.500469
1718464818547,15.5763,3.500885
1718464818751,16.37871,3.50122
1718464818953,17.15777,3.504357
1718464819149,17.95777,3.500597
1718464819351,18.75548,3.50049
1718464819546,19.49688,3.501109
1718464819747,20.25812,3.501824
1718464819950,21.01315,3.500525
1718464820149,21.81584,3.500537
1718464820350,22.61598,3.500721
1718464820547,23.39118,3.50143
1718464820749,24.18301,3.499867
1718464820947,24.93544,3.500468
1718464821153,25.66764,3.500493
1718464821346,26.40398,3.499702
1718464821547,27.22274,3.498608
1718464821747,28.00076,3.50062
1718464821948,28.80607,3.500677
1718464822147,29.36649,3.500372
1718464822349,29.7665,3.500553
1718464822550,30.17035,3.49662
1718464822753,30.41035,3.33662
1718464822946,30.50015,3.038934
