time,enemyPos.X,enemyPos.Y
1718464402492,-15.25385,-12.49944
1718464402685,-17.25386,-12.49944
1718464402885,-19.25386,-12.49944
1718464403084,-21.25387,-12.49944
1718464403289,-23.25388,-12.50184
1718464403483,-25.25389,-12.49947
1718464403680,-27.25389,-12.49944
1718464403884,-29.2539,-12.49944
1718464404085,-30.50521,-11.71281
1718464404283,-30.49869,-9.712814
1718464404484,-28.75745,-9.506444
1718464404683,-26.75744,-9.4995
1718464410980,-24.75743,-9.499446
1718464411179,-22.75743,-9.499446
1718464411381,-20.75742,-9.499446
1718464411579,-18.75741,-9.499446
1718464411783,-16.7574,-9.499446
1718464411982,-14.7574,-9.499446
1718464412185,-12.7574,-9.499446
1718464412383,-10.75741,-9.499446
1718464412586,-8.757407,-9.500559
1718464412783,-6.757409,-9.499703
1718464412985,-4.757411,-9.499449
1718464413180,-2.757411,-9.499446
1718464413381,-0.757411,-9.499446
1718464413580,1.242589,-9.499446
1718464413786,3.24259,-9.499446
1718464413983,5.242588,-9.499446
1718464414180,7.242586,-9.499446
1718464414381,9.242585,-9.499446
1718464414585,11.24258,-9.499446
1718464414781,13.24258,-9.499446
1718464414982,15.24258,-9.499446
1718464415179,17.24258,-9.499446
1718464415380,19.24259,-9.499446
1718464415584,21.2426,-9.499446
1718464415790,23.24261,-9.49753
1718464415979,25.24261,-9.499423
1718464416179,27.24262,-9.499446
1718464416386,29.24263,-9.499446
1718464416580,30.50314,-8.714547
1718464416785,30.49949,-6.714549
1718464416984,30.50031,-4.714551
1718464417179,30.49816,-2.714551
1718464417378,30.50055,-1.416659
1718464417583,30.50056,-0.4194031
1718464417782,30.50056,0.5769072
1718464417980,30.50057,1.57138
1718464418185,30.50123,2.563766
1718464418379,30.49612,3.559343
1718464418582,30.50031,4.543621
1718464418785,30.50031,5.523327
1718464418983,30.49615,6.507206
1718464419183,30.50172,7.477074
1718464419382,30.50147,8.481983
1718464419585,30.49683,9.480886
1718464419777,30.50011,10.40488
1718464419982,30.50307,11.3276
1718464420178,30.50059,11.3276
1718464420384,30.5006,10.33533
1718464429931,30.50055,11.10114
1718464430135,30.50059,11.50114
1718464430334,30.50059,10.54446
1718464430536,30.50056,10.94447
1718464430730,30.50051,11.72265
1718464430933,30.50077,10.7212
1718464431135,30.50056,10.7212
1718464431340,30.501,11.6708
1718464431532,30.50178,10.91731
1718464431738,30.50057,10.49198
1718464431935,30.50134,11.49747
1718464432136,30.50056,11.09747
1718464432336,30.50062,10.20588
1718464432535,30.50048,11.10276
1718464432735,30.50066,11.34445
1718464432935,30.50061,10.36269
1718464433138,30.50056,10.96269
1718464433332,30.50065,11.55818
1718464437780,30.50063,10.5813
1718464437980,30.50056,10.7813
1718464438181,30.50081,11.78315
1718464438386,30.50098,10.84738
1718464438581,30.50056,10.64738
1718464438780,30.50023,11.64468
1718464438975,30.50055,10.14468
1718464439178,30.49992,8.14468
1718464439375,30.09852,6.544682
1718464439595,28.21149,6.500383
1718464439780,27.31282,6.500559
1718464439981,26.31447,6.500561
1718464440177,25.31655,6.500563
1718464440381,24.31925,6.500563
1718464440579,23.32288,6.500563
1718464440777,22.32832,6.500568
1718464440980,21.33597,6.50099
1718464441181,20.34363,6.500904
1718464441382,19.35371,6.500795
1718464441575,18.37025,6.500309
1718464441778,17.40281,6.501049
1718464441980,16.4459,6.500015
1718464442185,15.45906,6.50087
1718464442380,14.48261,6.500393
1718464442578,13.53914,6.501171
1718464442781,12.52728,6.499588
1718464474193,11.52679,6.501326
1718464474391,10.53052,6.501707
1718464474589,9.536648,6.501575
1718464474794,8.544006,6.501385
1718464474993,7.554247,6.501123
1718464480486,6.571329,6.499994
1718464480689,5.577849,6.502781
1718464480890,4.596163,6.500517
1718464481094,3.712333,6.502525
1718464481290,2.692773,6.502729
1718464481487,1.788908,6.500225
1718464481690,0.8552184,6.497862
1718464481887,-0.1379294,6.498413
1718464482087,-1.109493,6.500111
1718464482287,-2.01412,6.500633
1718464482487,-2.983573,6.50061
1718464482687,-3.94455,6.500568
1718464482893,-4.917592,6.500729
1718464483092,-5.884145,6.50038
1718464483288,-6.898346,6.500687
1718464483486,-7.854104,6.50041
1718464483693,-8.840701,6.500641
1718464483890,-9.831706,6.492987
1718464484086,-10.81875,6.500603
1718464484288,-11.76161,6.500782
1718464484487,-13.35812,6.500769
1718464484688,-15.26093,6.506985
1718464484886,-17.27646,6.501059
1718464485093,-19.27647,6.500565
1718464485291,-21.27647,6.500559
1718464485485,-23.27648,6.500559
1718464485688,-25.27649,6.500559
1718464485888,-27.2765,6.500559
1718464486088,-29.2765,6.500559
1718464486297,-30.51062,5.710899
1718464486492,-30.49871,3.710901
1718464492391,-30.49989,1.768751
1718464492587,-30.49945,-0.2312498
1718464492784,-30.49945,-2.23125
1718464492989,-29.71441,-3.502944
1718464493183,-27.7144,-3.499551
1718464493384,-25.7144,-3.499448
1718464493586,-23.71439,-3.499447
1718464493787,-21.71438,-3.499447
1718464493982,-19.71437,-3.499447
1718464494183,-17.71437,-3.499447
1718464494386,-15.71436,-3.499447
1718464494585,-13.71436,-3.501842
1718464494780,-11.71436,-3.499475
1718464494988,-9.714365,-3.499447
1718464495187,-7.714367,-3.499447
1718464495388,-6.114368,-3.499447
1718464495582,-5.116426,-3.499445
1718464495782,-4.117333,-3.495581
1718464495988,-3.189818,-3.499418
1718464496179,-2.273207,-3.499563
